player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,height_cm,weight,weight_kg,season,team_id,team_name,league_id,league_name,league_country,position,captain,injured,appearances,lineups,minutes,rating,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,assists,penalty_scored,penalty_missed,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,goals_conceded,saves,penalty_saved,wc_years,wc_teams,wc_team_ids,photo
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2025,4673.0,New Zealand,10.0,Friendlies,World,Midfielder,False,False,4.0,4.0,283.0,6.83,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,153.0,2.0,,5.0,2.0,7.0,29.0,12.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,,,0.0,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2025,193.0,PEC Zwolle,88.0,Eredivisie,Netherlands,Midfielder,False,False,18.0,18.0,1537.0,7.13,0.0,3.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,640.0,9.0,,37.0,10.0,39.0,185.0,104.0,19.0,10.0,31.0,20.0,5.0,0.0,0.0,,,0.0,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2025,193.0,PEC Zwolle,90.0,KNVB Beker,Netherlands,Midfielder,False,False,1.0,0.0,11.0,6.2,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,6.0,,,,,1.0,3.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,,0.0,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2024,193.0,PEC Zwolle,88.0,Eredivisie,Netherlands,Midfielder,False,False,17.0,9.0,847.0,6.782352,8.0,5.0,21.0,1.0,1.0,0.0,2.0,0.0,0.0,448.0,9.0,,28.0,3.0,23.0,109.0,51.0,12.0,1.0,11.0,12.0,4.0,0.0,0.0,,,0.0,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2024,193.0,PEC Zwolle,90.0,KNVB Beker,Netherlands,Midfielder,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2024,193.0,PEC Zwolle,667.0,Friendlies Clubs,World,Midfielder,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2023,193.0,PEC Zwolle,88.0,Eredivisie,Netherlands,Midfielder,False,False,7.0,5.0,341.0,6.814285,2.0,5.0,3.0,4.0,1.0,0.0,,0.0,0.0,197.0,,,11.0,2.0,6.0,39.0,21.0,4.0,1.0,5.0,5.0,1.0,0.0,0.0,,,0.0,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2023,193.0,PEC Zwolle,90.0,KNVB Beker,Netherlands,Midfielder,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2023,193.0,PEC Zwolle,667.0,Friendlies Clubs,World,Midfielder,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
242,R. Thomas,Ryan Jared,Thomas,New Zealand,1994-12-20,Auckland,New Zealand,31.0,176.0,176.0,61.0,61.0,2022,193.0,PEC Zwolle,89.0,Eerste Divisie,Netherlands,Midfielder,False,False,18.0,16.0,1091.0,7.0,2.0,14.0,2.0,9.0,2.0,0.0,2.0,0.0,0.0,591.0,15.0,,25.0,3.0,25.0,119.0,71.0,18.0,10.0,23.0,8.0,1.0,0.0,0.0,,,0.0,,,2026,New Zealand,4673,https://media.api-sports.io/football/players/242.png
