player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,weight,injured,photo,season,team_id,team_name,league_id,league_name,league_country,position,appearances,lineups,minutes,rating,captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,wc_years,wc_teams,wc_team_ids
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2013,984.0,ES Metlaoui,202.0,Ligue 1,Tunisia,Defender,13.0,10.0,860.0,,False,3.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2014,983.0,CS Sfaxien,202.0,Ligue 1,Tunisia,Defender,9.0,9.0,810.0,,False,0.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2014,984.0,ES Metlaoui,202.0,Ligue 1,Tunisia,Defender,14.0,14.0,1172.0,,False,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2015,20562.0,Tunisia U23,,CAF U23 Cup of Nations,,Defender,3.0,3.0,270.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2015,983.0,CS Sfaxien,202.0,Ligue 1,Tunisia,Defender,27.0,27.0,2387.0,,False,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2016,983.0,CS Sfaxien,202.0,Ligue 1,Tunisia,Defender,3.0,,,,False,,,,,,3.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2016,28.0,Tunisia,19.0,African Nations Championship,World,Defender,3.0,,,,False,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2016,28.0,Tunisia,,African Nations Championship - Qualification,,Defender,1.0,,,,False,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2017,983.0,CS Sfaxien,202.0,Ligue 1,Tunisia,Defender,1.0,,,,False,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,"2018,2022",Tunisia,28
1597,Y. Meriah,Yassine,Meriah,Tunisia,1993-07-02,Tunis,Tunisia,32,188,81,False,https://media.api-sports.io/football/players/1597.png,2017,983.0,CS Sfaxien,20.0,CAF Confederation Cup,World,Defender,2.0,,,,False,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,"2018,2022",Tunisia,28
