player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,weight,injured,photo,season,team_id,team_name,league_id,league_name,league_country,position,appearances,lineups,minutes,rating,captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,wc_years,wc_teams,wc_team_ids
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2015,7926.0,Real Madrid U19,,UEFA Youth League,,Defender,10.0,10.0,864.0,,False,0.0,2.0,0.0,,,2.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2016,541.0,Real Madrid,140.0,La Liga,Spain,Defender,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2016,9575.0,Real Madrid II,,Primera División RFEF,,Defender,28.0,26.0,2305.0,,False,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,8.0,1.0,1.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2016,541.0,Real Madrid,,Copa del Rey,,Defender,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2016,7926.0,Real Madrid U19,,UEFA Youth League,,Defender,6.0,6.0,540.0,,False,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2016,541.0,Real Madrid,26.0,International Champions Cup,World,Defender,2.0,0.0,58.0,,False,2.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2016,31.0,Morocco,,Friendlies,,Defender,1.0,0.0,23.0,,False,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2017,541.0,Real Madrid,140.0,La Liga,Spain,Defender,9.0,8.0,757.0,7.0,False,1.0,1.0,9.0,3.0,3.0,2.0,0.0,,,407.0,5.0,,21.0,1.0,10.0,112.0,58.0,31.0,22.0,,6.0,8.0,0.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2017,541.0,Real Madrid,,Copa del Rey,,Defender,5.0,3.0,288.0,7.02,False,2.0,2.0,3.0,0.0,0.0,0.0,,1.0,,193.0,4.0,71.0,,,1.0,21.0,14.0,9.0,4.0,,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2017,541.0,Real Madrid,2.0,UEFA Champions League,World,Defender,2.0,2.0,180.0,6.5,False,0.0,0.0,2.0,0.0,0.0,0.0,,,,99.0,5.0,88.0,,,1.0,17.0,6.0,8.0,0.0,,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2017,541.0,Real Madrid,26.0,International Champions Cup,World,Defender,3.0,0.0,88.0,,False,3.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2017,31.0,Morocco,10.0,Friendlies,World,Defender,1.0,0.0,59.0,,False,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2018,165.0,Borussia Dortmund,78.0,Bundesliga,Germany,Defender,21.0,19.0,1740.0,6.971428,False,2.0,2.0,8.0,14.0,5.0,2.0,0.0,4.0,,1331.0,11.0,54.0,34.0,4.0,29.0,223.0,123.0,61.0,38.0,,36.0,14.0,4.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2018,165.0,Borussia Dortmund,81.0,DFB Pokal,Germany,Defender,2.0,2.0,240.0,6.75,False,0.0,0.0,1.0,2.0,1.0,1.0,,,,207.0,1.0,86.0,3.0,0.0,7.0,33.0,13.0,8.0,3.0,,3.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2018,165.0,Borussia Dortmund,2.0,UEFA Champions League,World,Defender,5.0,4.0,370.0,6.88,False,1.0,0.0,4.0,3.0,0.0,0.0,,3.0,,298.0,6.0,82.0,7.0,1.0,4.0,48.0,25.0,11.0,5.0,,8.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2018,165.0,Borussia Dortmund,26.0,International Champions Cup,World,Defender,1.0,0.0,29.0,,False,1.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2018,165.0,Borussia Dortmund,,Club Friendlies,,Defender,1.0,0.0,44.0,,False,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Morocco,31
9,A. Hakimi,Achraf,Hakimi Mouh,Morocco,1998-11-04,Madrid,Spain,27,181,73,False,https://media.api-sports.io/football/players/9.png,2018,31.0,Morocco,1.0,World Cup,World,Defender,3.0,3.0,270.0,6.533333,False,0.0,0.0,0.0,,,0.0,0.0,,,96.0,4.0,,9.0,,1.0,31.0,18.0,4.0,4.0,,,2.0,1.0,0.0,0.0,,,0.0,0.0,,"2018,2022",Morocco,31
