player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,weight,injured,photo,season,team_id,team_name,league_id,league_name,league_country,position,appearances,lineups,minutes,rating,captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,wc_years,wc_teams,wc_team_ids
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2005,3979.0,Tiro Federal,,Liga Profesional Argentina,,Attacker,12.0,,,,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2005,2317.0,Deportes Temuco,,Primera División,,Attacker,28.0,,,,False,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2006,2332.0,Cobreloa,,Primera División,,Attacker,17.0,,,,False,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2007,2283.0,Atlas,,Liga MX,,Attacker,0.0,,,,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2007,2332.0,Cobreloa,,Primera División,,Attacker,18.0,,,,False,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2008,2315.0,Colo Colo,,Primera División,,Attacker,0.0,,,,False,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2009,165.0,Borussia Dortmund,,Bundesliga,,Attacker,33.0,30.0,2623.0,,False,3.0,8.0,3.0,,,19.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2009,2315.0,Colo Colo,,Primera División,,Attacker,15.0,14.0,1271.0,,False,1.0,3.0,0.0,,,12.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2010,165.0,Borussia Dortmund,78.0,Bundesliga,Germany,Attacker,32.0,29.0,2476.0,,False,3.0,12.0,3.0,,,16.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,2010,Paraguay,2380
6188,L. Barrios,Lucas Ramón,Barrios Cáceres,Paraguay,1984-11-13,San Fernando de la Buena Vista,Argentina,40,187 cm,83 kg,False,https://media.api-sports.io/football/players/6188.png,2010,165.0,Borussia Dortmund,,DFB Pokal,,Attacker,2.0,2.0,176.0,,False,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2010,Paraguay,2380
