player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,weight,injured,photo,season,team_id,team_name,league_id,league_name,league_country,position,appearances,lineups,minutes,rating,captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,wc_years,wc_teams,wc_team_ids
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2008,617.0,Panathinaikos,,UEFA Champions League,,Goalkeeper,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2009,617.0,Panathinaikos,,UEFA Europa League,,Goalkeeper,0.0,0.0,0.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2010,617.0,Panathinaikos,,Cup,,Goalkeeper,4.0,4.0,360.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2011,617.0,Panathinaikos,199.0,Cup,Greece,Goalkeeper,2.0,2.0,210.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2011,617.0,Panathinaikos,2.0,UEFA Champions League,World,Goalkeeper,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2011,617.0,Panathinaikos,,UEFA Europa League,,Goalkeeper,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2012,617.0,Panathinaikos,199.0,Cup,Greece,Goalkeeper,1.0,1.0,90.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2012,617.0,Panathinaikos,,UEFA Europa League,,Goalkeeper,6.0,6.0,540.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2012,617.0,Panathinaikos,2.0,UEFA Champions League,World,Goalkeeper,4.0,4.0,360.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
311,O. Karnezis,Orestis Spyridon,Karnezis,Greece,1985-07-11,Athina,Greece,37,189 cm,79 kg,False,https://media.api-sports.io/football/players/311.png,2012,1117.0,Greece,,Friendlies,,Goalkeeper,3.0,3.0,270.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2014,Greece,1117
