player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,weight,injured,photo,season,team_id,team_name,league_id,league_name,league_country,position,appearances,lineups,minutes,rating,captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,national_team_id,national_team_name
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2025,40,Liverpool,2.0,UEFA Champions League,World,Midfielder,7.0,5.0,494.0,7.54,False,2.0,0.0,2.0,13.0,6.0,2.0,0.0,1.0,,170.0,18.0,,5.0,,5.0,55.0,23.0,22.0,10.0,,5.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2025,32,Egypt,6.0,Africa Cup of Nations,World,Midfielder,6.0,6.0,569.0,7.52,False,0.0,1.0,1.0,8.0,7.0,4.0,0.0,1.0,,188.0,12.0,,5.0,,1.0,63.0,28.0,16.0,8.0,,14.0,8.0,0.0,0.0,0.0,1.0,,1.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2025,40,Liverpool,39.0,Premier League,England,Midfielder,16.0,14.0,1357.0,6.83,False,2.0,3.0,4.0,27.0,13.0,4.0,0.0,5.0,,457.0,38.0,,3.0,1.0,2.0,123.0,36.0,47.0,12.0,,13.0,7.0,1.0,0.0,0.0,,,1.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2025,40,Liverpool,528.0,Community Shield,England,Attacker,1.0,1.0,96.0,4.6,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,20.0,,,,,,6.0,,1.0,,,,2.0,1.0,0.0,0.0,,,0.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2025,40,Liverpool,667.0,Friendlies Clubs,World,Attacker,1.0,1.0,90.0,9.2,False,0.0,,,5.0,3.0,1.0,0.0,1.0,,38.0,3.0,,,,1.0,9.0,3.0,3.0,2.0,,1.0,1.0,0.0,,0.0,,,0.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2025,32,Egypt,,Africa Cup of Nations Qualification,,Attacker,3.0,3.0,255.0,7.3,False,0.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,,62.0,3.0,,,,,8.0,,3.0,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2024,40,Liverpool,2.0,UEFA Champions League,World,Attacker,9.0,9.0,808.0,7.422222,False,0.0,,,25.0,11.0,3.0,0.0,4.0,,272.0,15.0,,5.0,1.0,2.0,59.0,18.0,24.0,7.0,,5.0,4.0,0.0,,0.0,,,1.0,1.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2024,32,Egypt,10.0,Friendlies,World,Attacker,1.0,1.0,90.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2024,40,Liverpool,39.0,Premier League,England,Attacker,38.0,38.0,3377.0,7.792105,False,0.0,,,104.0,61.0,29.0,0.0,18.0,,1153.0,91.0,,22.0,,9.0,313.0,127.0,130.0,57.0,,39.0,25.0,1.0,,0.0,,,9.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2024,40,Liverpool,45.0,FA Cup,England,Attacker,0.0,0.0,0.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2024,40,Liverpool,48.0,League Cup,England,Attacker,5.0,4.0,312.0,7.36,False,1.0,,,8.0,5.0,2.0,0.0,1.0,,98.0,3.0,,3.0,,,15.0,8.0,6.0,3.0,,2.0,1.0,0.0,,0.0,,,1.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2024,40,Liverpool,528.0,Community Shield,England,Attacker,5.0,5.0,449.0,6.9,False,0.0,,,5.0,4.0,2.0,0.0,2.0,,146.0,6.0,,,1.0,1.0,29.0,9.0,4.0,1.0,,5.0,2.0,0.0,,0.0,,,1.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2023,40,Liverpool,3.0,UEFA Europa League,World,Attacker,9.0,4.0,398.0,7.333333,False,5.0,3.0,5.0,16.0,12.0,5.0,0.0,3.0,,188.0,10.0,,,,,23.0,5.0,9.0,2.0,,2.0,1.0,0.0,0.0,0.0,,,2.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2023,32,Egypt,6.0,Africa Cup of Nations,World,Attacker,2.0,2.0,135.0,7.6,False,0.0,,,2.0,1.0,1.0,0.0,1.0,,45.0,5.0,,1.0,,,10.0,4.0,1.0,,,3.0,1.0,0.0,,0.0,,,1.0,0.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2023,32,Egypt,10.0,Friendlies,World,Attacker,3.0,3.0,270.0,,False,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2023,32,Egypt,29.0,World Cup - Qualification Africa,World,Attacker,6.0,6.0,540.0,,False,0.0,0.0,0.0,,,6.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2023,40,Liverpool,39.0,Premier League,England,Attacker,32.0,31.0,2535.0,7.58125,False,1.0,,,90.0,56.0,18.0,0.0,10.0,,935.0,68.0,,17.0,1.0,2.0,225.0,76.0,76.0,27.0,,26.0,12.0,2.0,,0.0,,,5.0,2.0,,32,Egypt
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,1992-06-15,Muḥāfaẓat al Gharbiyya,Egypt,33,175.0,71.0,False,https://media.api-sports.io/football/players/306.png,2023,40,Liverpool,45.0,FA Cup,England,Attacker,1.0,1.0,77.0,7.9,False,0.0,1.0,0.0,3.0,2.0,1.0,0.0,,,30.0,3.0,,,,,6.0,2.0,1.0,1.0,,1.0,,0.0,0.0,0.0,,,0.0,0.0,,32,Egypt
