player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,weight,injured,photo,season,team_id,team_name,league_id,league_name,league_country,position,appearances,lineups,minutes,rating,captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,national_team_id,national_team_name
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2015,12506,Ecuador U17,,CONMEBOL U17,,Midfielder,4.0,2.0,261.0,,False,2.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2016,11055,Independiente U20,,CONMEBOL Libertadores U20,,Midfielder,2.0,2.0,180.0,,False,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2016,1153,Independiente del Valle,242.0,Liga Pro,Ecuador,Midfielder,2.0,1.0,98.0,,False,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2017,1153,Independiente del Valle,242.0,Liga Pro,Ecuador,Midfielder,1.0,1.0,90.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2018,2382,Ecuador,10.0,Friendlies,World,Midfielder,3.0,3.0,174.0,,False,0.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2018,1153,Independiente del Valle,242.0,Liga Pro,Ecuador,Midfielder,33.0,30.0,2619.0,,False,3.0,6.0,6.0,,,3.0,,,,,,,,,,,,,,,,,12.0,0.0,1.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2018,1153,Independiente del Valle,,CONMEBOL Libertadores,,Midfielder,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2019,2382,Ecuador,10.0,Friendlies,World,Midfielder,2.0,2.0,142.0,,False,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2019,1153,Independiente del Valle,242.0,Liga Pro,Ecuador,Midfielder,26.0,23.0,2143.0,,False,3.0,4.0,5.0,,,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2019,1153,Independiente del Valle,11.0,CONMEBOL Sudamericana,World,Midfielder,11.0,11.0,985.0,6.663636,False,0.0,1.0,0.0,10.0,4.0,2.0,,,,337.0,8.0,83.0,3.0,1.0,10.0,45.0,21.0,8.0,5.0,,9.0,13.0,3.0,0.0,0.0,,,0.0,0.0,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2020,1062,Atletico-MG,629.0,Mineiro - 1,Brazil,Midfielder,5.0,2.0,248.0,,False,3.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2020,1062,Atletico-MG,71.0,Serie A,Brazil,Midfielder,28.0,17.0,1558.0,6.74074,False,11.0,10.0,14.0,17.0,9.0,3.0,0.0,,,648.0,19.0,,31.0,1.0,13.0,151.0,63.0,7.0,3.0,,15.0,42.0,1.0,0.0,0.0,,,0.0,0.0,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2020,22924,Ecuador U23,,CONMEBOL Pre-Olympic Tournament,,Midfielder,4.0,4.0,344.0,,False,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2020,1153,Independiente del Valle,242.0,Liga Pro,Ecuador,Midfielder,0.0,0.0,0.0,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2020,1153,Independiente del Valle,541.0,CONMEBOL Recopa,World,Midfielder,2.0,2.0,180.0,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2021,1062,Atletico-MG,629.0,Mineiro - 1,Brazil,Midfielder,5.0,1.0,170.0,,False,4.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,2382,Ecuador
16360,A. Franco,Alan Steven,Franco Palma,Ecuador,1998-08-21,Jujan,Ecuador,27,176,67,False,https://media.api-sports.io/football/players/16360.png,2021,1062,Atletico-MG,71.0,Serie A,Brazil,Midfielder,5.0,1.0,125.0,6.42,False,4.0,1.0,7.0,,,0.0,0.0,,,77.0,2.0,,,,,11.0,4.0,1.0,,,3.0,,0.0,0.0,0.0,,,0.0,0.0,,2382,Ecuador
