player_id,player_name,team_id,team_name,age,number,position,photo
533062,M. Akhbari,22,Iran,29,22.0,Goalkeeper,https://media.api-sports.io/football/players/533062.png
2682,A. Beiranvand,22,Iran,33,1.0,Goalkeeper,https://media.api-sports.io/football/players/2682.png
533000,A. Gohari,22,Iran,29,12.0,Goalkeeper,https://media.api-sports.io/football/players/533000.png
29755,H. Hosseini,22,Iran,33,22.0,Goalkeeper,https://media.api-sports.io/football/players/29755.png
532988,M. Khalifeh,22,Iran,21,1.0,Goalkeeper,https://media.api-sports.io/football/players/532988.png
30007,N. Mirzazad,22,Iran,28,22.0,Goalkeeper,https://media.api-sports.io/football/players/30007.png
2681,P. Niazmand,22,Iran,30,1.0,Goalkeeper,https://media.api-sports.io/football/players/2681.png
29852,A. Aghasi,22,Iran,28,20.0,Defender,https://media.api-sports.io/football/players/29852.png
532925,A. Abdullayev,22,Iran,19,23.0,Defender,https://media.api-sports.io/football/players/532925.png
341844,M. Ghorbani,22,Iran,24,26.0,Defender,https://media.api-sports.io/football/players/341844.png
136880,Saleh Hardani,22,Iran,27,5.0,Defender,https://media.api-sports.io/football/players/136880.png
343086,M. Hazbavi,22,Iran,22,4.0,Defender,https://media.api-sports.io/football/players/343086.png
2686,M. Hosseini,22,Iran,29,19.0,Defender,https://media.api-sports.io/football/players/2686.png
2687,H. Kanani,22,Iran,31,13.0,Defender,https://media.api-sports.io/football/players/2687.png
29704,S. Khalilzadeh,22,Iran,36,4.0,Defender,https://media.api-sports.io/football/players/29704.png
2688,M. Mohammadi,22,Iran,32,5.0,Defender,https://media.api-sports.io/football/players/2688.png
29707,M. Naderi,22,Iran,29,3.0,Defender,https://media.api-sports.io/football/players/29707.png
533035,A. Nemati,22,Iran,29,5.0,Defender,https://media.api-sports.io/football/players/533035.png
2691,R. Rezaeian,22,Iran,35,23.0,Defender,https://media.api-sports.io/football/players/2691.png
343405,A. Yousefi,22,Iran,23,18.0,Defender,https://media.api-sports.io/football/players/343405.png
543669,M. Mohazabieh,22,Iran,22,5.0,Defender,https://media.api-sports.io/football/players/543669.png
533061,H. Abarghouei,22,Iran,29,,Midfielder,https://media.api-sports.io/football/players/533061.png
379848,M. Ahmadi,22,Iran,28,17.0,Midfielder,https://media.api-sports.io/football/players/379848.png
2683,R. Cheshmi,22,Iran,32,15.0,Midfielder,https://media.api-sports.io/football/players/2683.png
19614,S. Ezatolahi,22,Iran,29,6.0,Midfielder,https://media.api-sports.io/football/players/19614.png
2699,S. Ghoddos,22,Iran,32,14.0,Midfielder,https://media.api-sports.io/football/players/2699.png
532944,M. Murodov,22,Iran,16,,Midfielder,https://media.api-sports.io/football/players/532944.png
29991,M. Khodabandelou,22,Iran,26,11.0,Midfielder,https://media.api-sports.io/football/players/29991.png
290554,M. Mohebi,22,Iran,25,25.0,Midfielder,https://media.api-sports.io/football/players/290554.png
29775,O. Noorafkan,22,Iran,28,21.0,Midfielder,https://media.api-sports.io/football/players/29775.png
29720,A. Alipour,22,Iran,30,8.0,Attacker,https://media.api-sports.io/football/players/29720.png
30044,M. Aliyari,22,Iran,29,19.0,Attacker,https://media.api-sports.io/football/players/30044.png
357029,M. Hashemnejad,22,Iran,24,16.0,Attacker,https://media.api-sports.io/football/players/357029.png
409419,M. Hosseinnezhad,22,Iran,22,10.0,Attacker,https://media.api-sports.io/football/players/409419.png
29937,A. Hosseinzadeh,22,Iran,25,10.0,Attacker,https://media.api-sports.io/football/players/29937.png
2700,A. Jahanbakhsh,22,Iran,32,7.0,Attacker,https://media.api-sports.io/football/players/2700.png
29992,A. Koushki,22,Iran,25,2.0,Attacker,https://media.api-sports.io/football/players/29992.png
89982,S. Moghanlou,22,Iran,31,24.0,Attacker,https://media.api-sports.io/football/players/89982.png
134217,M. Mohebi,22,Iran,27,27.0,Attacker,https://media.api-sports.io/football/players/134217.png
29784,A. Sayyadmanesh,22,Iran,24,8.0,Attacker,https://media.api-sports.io/football/players/29784.png
532825,K. Taheri,22,Iran,19,10.0,Attacker,https://media.api-sports.io/football/players/532825.png
42315,M. Taremi,22,Iran,33,9.0,Attacker,https://media.api-sports.io/football/players/42315.png
532798,M. Tikdari,22,Iran,29,6.0,Attacker,https://media.api-sports.io/football/players/532798.png
