player_id,player_name,team_id,team_name,age,number,position,photo
294290,M. Harrar,31,Morocco,25,22,Goalkeeper,https://media.api-sports.io/football/players/294290.png
2701,Y. Bounou,31,Morocco,34,1,Goalkeeper,https://media.api-sports.io/football/players/2701.png
2702,M. Mohamedi,31,Morocco,36,12,Goalkeeper,https://media.api-sports.io/football/players/2702.png
21694,N. Aguerd,31,Morocco,29,5,Defender,https://media.api-sports.io/football/players/21694.png
417830,A. Ait Boudlal,31,Morocco,19,27,Defender,https://media.api-sports.io/football/players/417830.png
194572,M. Chibi,31,Morocco,32,15,Defender,https://media.api-sports.io/football/players/194572.png
31386,J. El Yamiq,31,Morocco,33,18,Defender,https://media.api-sports.io/football/players/31386.png
9,A. Hakimi,31,Morocco,27,2,Defender,https://media.api-sports.io/football/players/9.png
18799,A. Masina,31,Morocco,31,25,Defender,https://media.api-sports.io/football/players/18799.png
545,N. Mazraoui,31,Morocco,28,3,Defender,https://media.api-sports.io/football/players/545.png
2716,R. Saïss,31,Morocco,35,6,Defender,https://media.api-sports.io/football/players/2716.png
162451,A. Salah-Eddine,31,Morocco,24,26,Defender,https://media.api-sports.io/football/players/162451.png
74,S. Amrabat,31,Morocco,29,4,Midfielder,https://media.api-sports.io/football/players/74.png
146772,Y. Belammari,31,Morocco,27,28,Midfielder,https://media.api-sports.io/football/players/146772.png
744,Brahim Díaz,31,Morocco,26,10,Midfielder,https://media.api-sports.io/football/players/744.png
277003,N. El Aynaoui,31,Morocco,24,24,Midfielder,https://media.api-sports.io/football/players/277003.png
340573,B. El Khannouss,31,Morocco,21,23,Midfielder,https://media.api-sports.io/football/players/340573.png
129678,A. Ounahi,31,Morocco,25,8,Midfielder,https://media.api-sports.io/football/players/129678.png
161897,I. Saibari,31,Morocco,24,11,Midfielder,https://media.api-sports.io/football/players/161897.png
284071,O. Targhalline,31,Morocco,23,14,Midfielder,https://media.api-sports.io/football/players/284071.png
290740,Ilias Akhomach,31,Morocco,21,16,Attacker,https://media.api-sports.io/football/players/290740.png
343320,E. Ben Seghir,31,Morocco,20,13,Attacker,https://media.api-sports.io/football/players/343320.png
2722,A. El Kaabi,31,Morocco,32,20,Attacker,https://media.api-sports.io/football/players/2722.png
47422,Y. En-Nesyri,31,Morocco,28,19,Attacker,https://media.api-sports.io/football/players/47422.png
181421,A. Ezzalzouli,31,Morocco,24,17,Attacker,https://media.api-sports.io/football/players/181421.png
306979,H. Igamane,31,Morocco,23,7,Attacker,https://media.api-sports.io/football/players/306979.png
36579,S. Rahimi,31,Morocco,29,9,Attacker,https://media.api-sports.io/football/players/36579.png
336659,C. Talbi,31,Morocco,20,21,Attacker,https://media.api-sports.io/football/players/336659.png
