player_id,player_name,team_id,team_name,age,number,position,photo
64190,Y. Fofana,1501,Ivory Coast,25,1.0,Goalkeeper,https://media.api-sports.io/football/players/64190.png
277046,M. Koné,1501,Ivory Coast,23,16.0,Goalkeeper,https://media.api-sports.io/football/players/277046.png
30393,A. Lafont,1501,Ivory Coast,26,23.0,Goalkeeper,https://media.api-sports.io/football/players/30393.png
135068,E. Agbadou,1501,Ivory Coast,28,20.0,Defender,https://media.api-sports.io/football/players/135068.png
18739,W. Boly,1501,Ivory Coast,34,12.0,Defender,https://media.api-sports.io/football/players/18739.png
354753,O. Diomande,1501,Ivory Coast,22,2.0,Defender,https://media.api-sports.io/football/players/354753.png
161747,G. Doué,1501,Ivory Coast,23,17.0,Defender,https://media.api-sports.io/football/players/161747.png
3240,J. Gbamin,1501,Ivory Coast,30,12.0,Defender,https://media.api-sports.io/football/players/3240.png
22002,G. Konan,1501,Ivory Coast,30,3.0,Defender,https://media.api-sports.io/football/players/22002.png
48119,O. Kossounou,1501,Ivory Coast,24,7.0,Defender,https://media.api-sports.io/football/players/48119.png
1807,E. Ndicka,1501,Ivory Coast,26,21.0,Defender,https://media.api-sports.io/football/players/1807.png
20836,C. Operi,1501,Ivory Coast,28,4.0,Defender,https://media.api-sports.io/football/players/20836.png
291999,A. Zohouri,1501,Ivory Coast,24,5.0,Defender,https://media.api-sports.io/football/players/291999.png
30807,S. Fofana,1501,Ivory Coast,30,6.0,Midfielder,https://media.api-sports.io/football/players/30807.png
474591,C. Inao OulaÃ¯,1501,Ivory Coast,19,,Midfielder,https://media.api-sports.io/football/players/474591.png
1642,F. Kessié,1501,Ivory Coast,29,8.0,Midfielder,https://media.api-sports.io/football/players/1642.png
22149,I. Sangaré,1501,Ivory Coast,28,18.0,Midfielder,https://media.api-sports.io/football/players/22149.png
3243,J. Seri,1501,Ivory Coast,34,4.0,Midfielder,https://media.api-sports.io/football/players/3243.png
387643,B. Touré,1501,Ivory Coast,19,13.0,Midfielder,https://media.api-sports.io/football/players/387643.png
1134,V. Bayo,1501,Ivory Coast,28,9.0,Attacker,https://media.api-sports.io/football/players/1134.png
334429,O. Diakité,1501,Ivory Coast,22,14.0,Attacker,https://media.api-sports.io/football/players/334429.png
157997,A. Diallo,1501,Ivory Coast,23,15.0,Attacker,https://media.api-sports.io/football/players/157997.png
513776,Y. Diomande,1501,Ivory Coast,19,9.0,Attacker,https://media.api-sports.io/football/players/513776.png
137303,E. Guessand,1501,Ivory Coast,24,11.0,Attacker,https://media.api-sports.io/football/players/137303.png
1826,S. Haller,1501,Ivory Coast,31,22.0,Attacker,https://media.api-sports.io/football/players/1826.png
22842,J. Krasso,1501,Ivory Coast,28,11.0,Attacker,https://media.api-sports.io/football/players/22842.png
3247,W. Zaha,1501,Ivory Coast,33,9.0,Attacker,https://media.api-sports.io/football/players/3247.png
