player_id,player_name,team_id,team_name,age,number,position,photo
50726,Carlos Coronel,2380,Paraguay,29,1,Goalkeeper,https://media.api-sports.io/football/players/50726.png
2496,J. Espínola,2380,Paraguay,31,1,Goalkeeper,https://media.api-sports.io/football/players/2496.png
535737,R. Fernandez,2380,Paraguay,37,12,Goalkeeper,https://media.api-sports.io/football/players/535737.png
70852,O. Gill,2380,Paraguay,25,22,Goalkeeper,https://media.api-sports.io/football/players/70852.png
6168,O. Alderete,2380,Paraguay,29,3,Defender,https://media.api-sports.io/football/players/6168.png
2499,J. Alonso,2380,Paraguay,32,6,Defender,https://media.api-sports.io/football/players/2499.png
195992,J. Cáceres,2380,Paraguay,25,4,Defender,https://media.api-sports.io/football/players/195992.png
70549,A. Duarte,2380,Paraguay,25,5,Defender,https://media.api-sports.io/football/players/70549.png
2502,G. Gómez,2380,Paraguay,32,15,Defender,https://media.api-sports.io/football/players/2502.png
475598,D. León,2380,Paraguay,18,4,Defender,https://media.api-sports.io/football/players/475598.png
48376,B. Riveros,2380,Paraguay,27,14,Defender,https://media.api-sports.io/football/players/48376.png
278373,A. Sandez,2380,Paraguay,24,6,Defender,https://media.api-sports.io/football/players/278373.png
35808,G. Velázquez,2380,Paraguay,34,2,Defender,https://media.api-sports.io/football/players/35808.png
70723,A. Benítez,2380,Paraguay,31,13,Midfielder,https://media.api-sports.io/football/players/70723.png
195107,D. Bobadilla,2380,Paraguay,24,16,Midfielder,https://media.api-sports.io/football/players/195107.png
6236,A. Cubas,2380,Paraguay,29,14,Midfielder,https://media.api-sports.io/football/players/6236.png
382947,H. Cuenca,2380,Paraguay,20,23,Midfielder,https://media.api-sports.io/football/players/382947.png
70747,J. Enciso,2380,Paraguay,21,19,Midfielder,https://media.api-sports.io/football/players/70747.png
305832,M. Galarza,2380,Paraguay,23,23,Midfielder,https://media.api-sports.io/football/players/305832.png
278370,D. Gómez,2380,Paraguay,22,8,Midfielder,https://media.api-sports.io/football/players/278370.png
2514,A. Romero,2380,Paraguay,30,10,Midfielder,https://media.api-sports.io/football/players/2514.png
70767,B. Ojeda,2380,Paraguay,25,20,Midfielder,https://media.api-sports.io/football/players/70767.png
363117,L. Romero,2380,Paraguay,23,13,Midfielder,https://media.api-sports.io/football/players/363117.png
196298,R. Sosa,2380,Paraguay,26,7,Midfielder,https://media.api-sports.io/football/players/196298.png
297343,A. Alcaraz,2380,Paraguay,26,17,Attacker,https://media.api-sports.io/football/players/297343.png
2507,M. Almirón,2380,Paraguay,31,10,Attacker,https://media.api-sports.io/football/players/2507.png
2521,Á. Romero,2380,Paraguay,33,11,Attacker,https://media.api-sports.io/football/players/2521.png
95460,A. Arce,2380,Paraguay,30,18,Attacker,https://media.api-sports.io/football/players/95460.png
6483,G. Ávalos,2380,Paraguay,35,19,Attacker,https://media.api-sports.io/football/players/6483.png
307103,D. González,2380,Paraguay,22,17,Attacker,https://media.api-sports.io/football/players/307103.png
95314,R. Martínez,2380,Paraguay,29,21,Attacker,https://media.api-sports.io/football/players/95314.png
2522,A. Sanabria,2380,Paraguay,29,9,Attacker,https://media.api-sports.io/football/players/2522.png
