player_id,player_name,team_id,team_name,age,number,position,photo
193288,Nawaf Al Aqidi,23,Saudi Arabia,25,1,Goalkeeper,https://media.api-sports.io/football/players/193288.png
44360,Raghed Najjar,23,Saudi Arabia,29,22,Goalkeeper,https://media.api-sports.io/football/players/44360.png
310827,Abdulrahman Al Sanbi,23,Saudi Arabia,24,21,Goalkeeper,https://media.api-sports.io/football/players/310827.png
134995,Nawaf Boushal,23,Saudi Arabia,26,13,Defender,https://media.api-sports.io/football/players/134995.png
44337,Waleed Al Ahmad,23,Saudi Arabia,26,14,Defender,https://media.api-sports.io/football/players/44337.png
44475,Abdulelah Al Amri,23,Saudi Arabia,28,4,Defender,https://media.api-sports.io/football/players/44475.png
44367,Ali Majrashi,23,Saudi Arabia,26,2,Defender,https://media.api-sports.io/football/players/44367.png
369413,Mohammed Bakor,23,Saudi Arabia,21,17,Defender,https://media.api-sports.io/football/players/369413.png
44362,Hassan Tambakti,23,Saudi Arabia,26,5,Defender,https://media.api-sports.io/football/players/44362.png
543059,J. Thakri,23,Saudi Arabia,24,3,Defender,https://media.api-sports.io/football/players/543059.png
403087,Mohammed Abu Al Shamat,23,Saudi Arabia,23,12,Midfielder,https://media.api-sports.io/football/players/403087.png
312652,Waheb Saleh,23,Saudi Arabia,23,18,Midfielder,https://media.api-sports.io/football/players/312652.png
44339,Nasser Al Dawsari,23,Saudi Arabia,27,6,Midfielder,https://media.api-sports.io/football/players/44339.png
44340,Salem Al Dawsari,23,Saudi Arabia,34,10,Midfielder,https://media.api-sports.io/football/players/44340.png
442343,Murad Al Hawsawi,23,Saudi Arabia,24,16,Midfielder,https://media.api-sports.io/football/players/442343.png
306380,Musab Al Juwayr,23,Saudi Arabia,22,10,Midfielder,https://media.api-sports.io/football/players/306380.png
44315,Abdullah Al Khaibari,23,Saudi Arabia,29,15,Midfielder,https://media.api-sports.io/football/players/44315.png
44349,Mohamed Kanno,23,Saudi Arabia,31,23,Midfielder,https://media.api-sports.io/football/players/44349.png
44324,Feras Al Brikan,23,Saudi Arabia,25,9,Attacker,https://media.api-sports.io/football/players/44324.png
44382,Abdullah Al Hamdan,23,Saudi Arabia,26,19,Attacker,https://media.api-sports.io/football/players/44382.png
44586,Abdulrahman Al Obud,23,Saudi Arabia,30,20,Attacker,https://media.api-sports.io/football/players/44586.png
44551,Saleh Al Shehri,23,Saudi Arabia,32,11,Attacker,https://media.api-sports.io/football/players/44551.png
147812,Ayman Yahya,23,Saudi Arabia,24,8,Attacker,https://media.api-sports.io/football/players/147812.png
