player_id,player_name,team_id,team_name,age,number,position,photo
7195,T. Lawal,775,Austria,25,12,Goalkeeper,https://media.api-sports.io/football/players/7195.png
7598,P. Pentz,775,Austria,28,13,Goalkeeper,https://media.api-sports.io/football/players/7598.png
169349,N. Polster,775,Austria,23,12,Goalkeeper,https://media.api-sports.io/football/players/169349.png
7525,A. Schlager,775,Austria,29,1,Goalkeeper,https://media.api-sports.io/football/players/7525.png
505,D. Alaba,775,Austria,33,8,Defender,https://media.api-sports.io/football/players/505.png
25287,K. Danso,775,Austria,27,3,Defender,https://media.api-sports.io/football/players/25287.png
25314,M. Friedl,775,Austria,27,2,Defender,https://media.api-sports.io/football/players/25314.png
26240,P. Lienhart,775,Austria,29,15,Defender,https://media.api-sports.io/football/players/26240.png
25915,P. Mwene,775,Austria,31,16,Defender,https://media.api-sports.io/football/players/25915.png
711,S. Posch,775,Austria,28,5,Defender,https://media.api-sports.io/football/players/711.png
288206,L. Querfeld,775,Austria,22,14,Defender,https://media.api-sports.io/football/players/288206.png
715,C. Baumgartner,775,Austria,26,19,Midfielder,https://media.api-sports.io/football/players/715.png
719,F. Grillitsch,775,Austria,30,10,Midfielder,https://media.api-sports.io/football/players/719.png
1157,K. Laimer,775,Austria,28,20,Midfielder,https://media.api-sports.io/football/players/1157.png
7327,A. Prass,775,Austria,24,8,Midfielder,https://media.api-sports.io/football/players/7327.png
1159,M. Sabitzer,775,Austria,31,9,Midfielder,https://media.api-sports.io/football/players/1159.png
1095,X. Schlager,775,Austria,28,4,Midfielder,https://media.api-sports.io/football/players/1095.png
7562,R. Schmid,775,Austria,25,18,Midfielder,https://media.api-sports.io/football/players/7562.png
417,A. Schöpf,775,Austria,31,23,Midfielder,https://media.api-sports.io/football/players/417.png
7328,N. Seiwald,775,Austria,24,6,Midfielder,https://media.api-sports.io/football/players/7328.png
19283,A. Weimann,775,Austria,34,23,Midfielder,https://media.api-sports.io/football/players/19283.png
126642,P. Wimmer,775,Austria,24,21,Midfielder,https://media.api-sports.io/football/players/126642.png
18830,M. Arnautović,775,Austria,36,7,Attacker,https://media.api-sports.io/football/players/18830.png
270201,R. Florucz,775,Austria,24,22,Attacker,https://media.api-sports.io/football/players/270201.png
25297,M. Gregoritsch,775,Austria,31,11,Attacker,https://media.api-sports.io/football/players/25297.png
7073,M. Grüll,775,Austria,27,17,Attacker,https://media.api-sports.io/football/players/7073.png
428779,Nikolaus Wurmbrand,775,Austria,19,22,Attacker,https://media.api-sports.io/football/players/428779.png
