player_id,player_name,team_id,team_name,age,number,position,photo
14297,I. Ivušić,3,Croatia,30,23,Goalkeeper,https://media.api-sports.io/football/players/14297.png
524,D. Kotarski,3,Croatia,25,12,Goalkeeper,https://media.api-sports.io/football/players/524.png
1305,D. Livaković,3,Croatia,30,1,Goalkeeper,https://media.api-sports.io/football/players/1305.png
14268,I. Pandur,3,Croatia,25,12,Goalkeeper,https://media.api-sports.io/football/players/14268.png
14327,D. Bradarić,3,Croatia,26,6,Defender,https://media.api-sports.io/football/players/14327.png
1902,D. Ćaleta-Car,3,Croatia,29,5,Defender,https://media.api-sports.io/football/players/1902.png
30827,M. Erlić,3,Croatia,27,22,Defender,https://media.api-sports.io/football/players/30827.png
129033,J. Gvardiol,3,Croatia,23,4,Defender,https://media.api-sports.io/football/players/129033.png
14330,J. Juranović,3,Croatia,30,22,Defender,https://media.api-sports.io/football/players/14330.png
1084,M. Pongračić,3,Croatia,28,3,Defender,https://media.api-sports.io/football/players/1084.png
26303,B. Sosa,3,Croatia,27,19,Defender,https://media.api-sports.io/football/players/26303.png
125171,J. Stanišić,3,Croatia,25,2,Defender,https://media.api-sports.io/football/players/125171.png
14701,J. Šutalo,3,Croatia,25,6,Defender,https://media.api-sports.io/football/players/14701.png
387521,L. Vušković,3,Croatia,18,4,Defender,https://media.api-sports.io/football/players/387521.png
295026,M. Baturina,3,Croatia,22,16,Midfielder,https://media.api-sports.io/football/players/295026.png
284869,T. Fruk,3,Croatia,24,19,Midfielder,https://media.api-sports.io/football/players/284869.png
14395,K. Jakić,3,Croatia,28,18,Midfielder,https://media.api-sports.io/football/players/14395.png
2291,M. Kovačić,3,Croatia,31,8,Midfielder,https://media.api-sports.io/football/players/2291.png
1321,L. Majer,3,Croatia,27,7,Midfielder,https://media.api-sports.io/football/players/1321.png
754,L. Modrić,3,Croatia,40,10,Midfielder,https://media.api-sports.io/football/players/754.png
1322,N. Moro,3,Croatia,27,8,Midfielder,https://media.api-sports.io/football/players/1322.png
260865,M. Pašalić,3,Croatia,25,7,Midfielder,https://media.api-sports.io/football/players/260865.png
2763,M. Pašalić,3,Croatia,30,15,Midfielder,https://media.api-sports.io/football/players/2763.png
7332,L. Sučić,3,Croatia,23,21,Midfielder,https://media.api-sports.io/football/players/7332.png
348205,P. Sučić,3,Croatia,22,17,Midfielder,https://media.api-sports.io/football/players/348205.png
842,N. Vlašić,3,Croatia,28,13,Midfielder,https://media.api-sports.io/football/players/842.png
46746,A. Budimir,3,Croatia,34,11,Attacker,https://media.api-sports.io/football/players/46746.png
202951,F. Ivanović,3,Croatia,22,20,Attacker,https://media.api-sports.io/football/players/202951.png
726,A. Kramarić,3,Croatia,34,9,Attacker,https://media.api-sports.io/football/players/726.png
202696,I. Matanović,3,Croatia,22,21,Attacker,https://media.api-sports.io/football/players/202696.png
66055,P. Musa,3,Croatia,27,11,Attacker,https://media.api-sports.io/football/players/66055.png
1330,M. Oršić,3,Croatia,33,16,Attacker,https://media.api-sports.io/football/players/1330.png
207,I. Perišić,3,Croatia,36,14,Attacker,https://media.api-sports.io/football/players/207.png
