player_id,player_name,team_id,team_name,age,number,position,photo
19465,David Raya,9,Spain,30,1,Goalkeeper,https://media.api-sports.io/football/players/19465.png
47269,Álex Remiro,9,Spain,30,13,Goalkeeper,https://media.api-sports.io/football/players/47269.png
47270,Unai Simón,9,Spain,28,23,Goalkeeper,https://media.api-sports.io/football/players/47270.png
733,Dani Carvajal,9,Spain,33,2,Defender,https://media.api-sports.io/football/players/733.png
396623,Pau Cubarsí Paredes,9,Spain,18,15,Defender,https://media.api-sports.io/football/players/396623.png
47380,Marc Cucurella,9,Spain,27,22,Defender,https://media.api-sports.io/football/players/47380.png
563,Álex Grimaldo,9,Spain,30,3,Defender,https://media.api-sports.io/football/players/563.png
361497,D. Huijsen,9,Spain,20,5,Defender,https://media.api-sports.io/football/players/361497.png
622,Aymeric Laporte,9,Spain,31,14,Defender,https://media.api-sports.io/football/players/622.png
47301,Robin Le Normand,9,Spain,29,3,Defender,https://media.api-sports.io/football/players/47301.png
753,Marcos Llorente,9,Spain,30,5,Defender,https://media.api-sports.io/football/players/753.png
47519,Pedro Porro,9,Spain,26,12,Defender,https://media.api-sports.io/football/players/47519.png
47278,Dani Vivian,9,Spain,26,4,Defender,https://media.api-sports.io/football/players/47278.png
336594,Pablo Barrios,9,Spain,22,2,Midfielder,https://media.api-sports.io/football/players/336594.png
340626,Fermín,9,Spain,22,19,Midfielder,https://media.api-sports.io/football/players/340626.png
1697,Pablo Fornals,9,Spain,29,17,Midfielder,https://media.api-sports.io/football/players/1697.png
47516,Aleix García,9,Spain,28,20,Midfielder,https://media.api-sports.io/football/players/47516.png
47311,Mikel Merino,9,Spain,29,6,Midfielder,https://media.api-sports.io/football/players/47311.png
1323,Dani Olmo,9,Spain,27,10,Midfielder,https://media.api-sports.io/football/players/1323.png
133609,Pedri,9,Spain,23,20,Midfielder,https://media.api-sports.io/football/players/133609.png
44,Rodri,9,Spain,29,16,Midfielder,https://media.api-sports.io/football/players/44.png
443162,Jesús Rodríguez,9,Spain,20,11,Midfielder,https://media.api-sports.io/football/players/443162.png
328,Fabián Ruiz,9,Spain,29,8,Midfielder,https://media.api-sports.io/football/players/328.png
47315,Martín Zubimendi,9,Spain,26,18,Midfielder,https://media.api-sports.io/football/players/47315.png
182219,Álex Baena,9,Spain,24,16,Attacker,https://media.api-sports.io/football/players/182219.png
47348,Borja Iglesias,9,Spain,32,9,Attacker,https://media.api-sports.io/football/players/47348.png
386828,Lamine Yamal,9,Spain,18,19,Attacker,https://media.api-sports.io/football/players/386828.png
59,Álvaro Morata,9,Spain,33,7,Attacker,https://media.api-sports.io/football/players/59.png
47323,Mikel Oyarzabal,9,Spain,28,21,Attacker,https://media.api-sports.io/football/players/47323.png
184226,Yeremy Pino,9,Spain,23,11,Attacker,https://media.api-sports.io/football/players/184226.png
358628,Samu,9,Spain,21,3,Attacker,https://media.api-sports.io/football/players/358628.png
931,Ferran Torres,9,Spain,25,7,Attacker,https://media.api-sports.io/football/players/931.png
183799,Nico Williams,9,Spain,23,17,Attacker,https://media.api-sports.io/football/players/183799.png
128582,Jorge de Frutos,9,Spain,28,2,Attacker,https://media.api-sports.io/football/players/128582.png
