player_id,player_name,team_id,team_name,age,number,position,photo
304782,T. Hayakawa,12,Japan,26,12.0,Goalkeeper,https://media.api-sports.io/football/players/304782.png
162482,L. Kokubo,12,Japan,24,1.0,Goalkeeper,https://media.api-sports.io/football/players/162482.png
109381,T. Nozawa,12,Japan,23,12.0,Goalkeeper,https://media.api-sports.io/football/players/109381.png
33034,K. Osako,12,Japan,26,1.0,Goalkeeper,https://media.api-sports.io/football/players/33034.png
449199,A. Pisano,12,Japan,19,12.0,Goalkeeper,https://media.api-sports.io/football/players/449199.png
199578,Z. Suzuki,12,Japan,23,1.0,Goalkeeper,https://media.api-sports.io/football/players/199578.png
307929,T. Ando,12,Japan,26,16.0,Defender,https://media.api-sports.io/football/players/307929.png
33035,H. Araki,12,Japan,29,3.0,Defender,https://media.api-sports.io/football/players/33035.png
33095,D. Hashioka,12,Japan,26,22.0,Defender,https://media.api-sports.io/football/players/33095.png
38114,K. Itakura,12,Japan,28,4.0,Defender,https://media.api-sports.io/football/players/38114.png
33595,T. Koga,12,Japan,27,4.0,Defender,https://media.api-sports.io/football/players/33595.png
455193,H. Mochizuki,12,Japan,24,2.0,Defender,https://media.api-sports.io/football/players/455193.png
440,Y. Nagatomo,12,Japan,39,5.0,Defender,https://media.api-sports.io/football/players/440.png
33165,A. Seko,12,Japan,25,22.0,Defender,https://media.api-sports.io/football/players/33165.png
32887,Y. Sugawara,12,Japan,25,2.0,Defender,https://media.api-sports.io/football/players/32887.png
351014,J. Suzuki,12,Japan,22,4.0,Defender,https://media.api-sports.io/football/players/351014.png
32954,S. Taniguchi,12,Japan,34,3.0,Defender,https://media.api-sports.io/football/players/32954.png
8670,N. Ueda,12,Japan,31,22.0,Defender,https://media.api-sports.io/football/players/8670.png
32858,T. Watanabe,12,Japan,28,4.0,Defender,https://media.api-sports.io/football/players/32858.png
2598,R. Dōan,12,Japan,27,10.0,Midfielder,https://media.api-sports.io/football/players/2598.png
8500,W. Endo,12,Japan,32,6.0,Midfielder,https://media.api-sports.io/football/players/8500.png
146586,J. Fujita,12,Japan,23,7.0,Midfielder,https://media.api-sports.io/football/players/146586.png
33043,S. Inagaki,12,Japan,34,15.0,Midfielder,https://media.api-sports.io/football/players/33043.png
2601,D. Kamada,12,Japan,29,15.0,Midfielder,https://media.api-sports.io/football/players/2601.png
33045,H. Kawabe,12,Japan,30,6.0,Midfielder,https://media.api-sports.io/football/players/33045.png
288073,S. Kitano,12,Japan,21,10.0,Midfielder,https://media.api-sports.io/football/players/288073.png
318654,T. Kubo,12,Japan,26,24.0,Midfielder,https://media.api-sports.io/football/players/318654.png
381079,Y. Ozeki,12,Japan,20,10.0,Midfielder,https://media.api-sports.io/football/players/381079.png
33889,K. Sano,12,Japan,25,5.0,Midfielder,https://media.api-sports.io/football/players/33889.png
542861,R. Sato,12,Japan,19,7.0,Midfielder,https://media.api-sports.io/football/players/542861.png
32902,Y. Soma,12,Japan,28,7.0,Midfielder,https://media.api-sports.io/football/players/32902.png
32966,A. Tanaka,12,Japan,27,17.0,Midfielder,https://media.api-sports.io/football/players/32966.png
33142,S. Tanaka,12,Japan,23,8.0,Midfielder,https://media.api-sports.io/football/players/33142.png
371233,K. Tawaratsumida,12,Japan,21,20.0,Midfielder,https://media.api-sports.io/football/players/371233.png
404352,Y. Tsunashima,12,Japan,25,25.0,Midfielder,https://media.api-sports.io/football/players/404352.png
351084,Z. Uno,12,Japan,22,17.0,Midfielder,https://media.api-sports.io/football/players/351084.png
33378,R. Germain,12,Japan,30,13.0,Attacker,https://media.api-sports.io/football/players/33378.png
375930,K. Goto,12,Japan,20,,Attacker,https://media.api-sports.io/football/players/375930.png
32871,T. Hara,12,Japan,26,11.0,Attacker,https://media.api-sports.io/football/players/32871.png
33615,M. Hosoya,12,Japan,24,10.0,Attacker,https://media.api-sports.io/football/players/33615.png
1942,J. Ito,12,Japan,32,14.0,Attacker,https://media.api-sports.io/football/players/1942.png
33555,Y. Kakita,12,Japan,28,19.0,Attacker,https://media.api-sports.io/football/players/33555.png
32862,T. Kubo,12,Japan,24,10.0,Attacker,https://media.api-sports.io/football/players/32862.png
106851,S. Machino,12,Japan,26,18.0,Attacker,https://media.api-sports.io/football/players/106851.png
33224,D. Maeda,12,Japan,28,11.0,Attacker,https://media.api-sports.io/football/players/33224.png
1101,T. Minamino,12,Japan,30,8.0,Attacker,https://media.api-sports.io/football/players/1101.png
106835,K. Mitoma,12,Japan,28,7.0,Attacker,https://media.api-sports.io/football/players/106835.png
32972,T. Miyashiro,12,Japan,25,9.0,Attacker,https://media.api-sports.io/football/players/32972.png
33321,Keito Nakamura,12,Japan,25,13.0,Attacker,https://media.api-sports.io/football/players/33321.png
508070,S. Nakamura,12,Japan,23,26.0,Attacker,https://media.api-sports.io/football/players/508070.png
33289,Koki Ogawa,12,Japan,28,19.0,Attacker,https://media.api-sports.io/football/players/33289.png
33838,K. Saito,12,Japan,24,24.0,Attacker,https://media.api-sports.io/football/players/33838.png
199143,Y. Suzuki,12,Japan,24,8.0,Attacker,https://media.api-sports.io/football/players/199143.png
72155,A. Ueda,12,Japan,27,9.0,Attacker,https://media.api-sports.io/football/players/72155.png
371510,S. Yamada,12,Japan,25,18.0,Attacker,https://media.api-sports.io/football/players/371510.png
