player_id,player_name,team_id,team_name,age,number,position,photo
16380,H. Galíndez,2382,Ecuador,38,1,Goalkeeper,https://media.api-sports.io/football/players/16380.png
410134,C. Loor,2382,Ecuador,19,1,Goalkeeper,https://media.api-sports.io/football/players/410134.png
81224,M. Ramírez,2382,Ecuador,25,12,Goalkeeper,https://media.api-sports.io/football/players/81224.png
16642,G. Valle,2382,Ecuador,29,22,Goalkeeper,https://media.api-sports.io/football/players/16642.png
46731,P. Estupiñán,2382,Ecuador,27,7,Defender,https://media.api-sports.io/football/players/46731.png
127817,P. Hincapié,2382,Ecuador,23,3,Defender,https://media.api-sports.io/football/players/127817.png
237191,J. Chávez,2382,Ecuador,23,4,Defender,https://media.api-sports.io/football/players/237191.png
306940,Y. Medina,2382,Ecuador,21,7,Defender,https://media.api-sports.io/football/players/306940.png
354027,J. Ordoñez,2382,Ecuador,21,4,Defender,https://media.api-sports.io/football/players/354027.png
16367,W. Pacho,2382,Ecuador,24,6,Defender,https://media.api-sports.io/football/players/16367.png
2076,C. Ramírez,2382,Ecuador,31,5,Defender,https://media.api-sports.io/football/players/2076.png
16370,L. Realpe,2382,Ecuador,24,20,Defender,https://media.api-sports.io/football/players/16370.png
63964,F. Torres,2382,Ecuador,28,2,Defender,https://media.api-sports.io/football/players/63964.png
16470,J. Alcívar,2382,Ecuador,26,18,Midfielder,https://media.api-sports.io/football/players/16470.png
116117,M. Caicedo,2382,Ecuador,24,23,Midfielder,https://media.api-sports.io/football/players/116117.png
338045,D. Castillo,2382,Ecuador,21,16,Midfielder,https://media.api-sports.io/football/players/338045.png
16360,A. Franco,2382,Ecuador,27,21,Midfielder,https://media.api-sports.io/football/players/16360.png
540961,M. Lawrence,2382,Ecuador,26,17,Midfielder,https://media.api-sports.io/football/players/540961.png
321658,P. Mercado,2382,Ecuador,22,16,Midfielder,https://media.api-sports.io/football/players/321658.png
406303,K. Páez,2382,Ecuador,18,10,Midfielder,https://media.api-sports.io/football/players/406303.png
2583,A. Preciado,2382,Ecuador,27,17,Midfielder,https://media.api-sports.io/football/players/2583.png
361966,K. Rodríguez,2382,Ecuador,25,11,Midfielder,https://media.api-sports.io/football/players/361966.png
237078,P. Vite,2382,Ecuador,23,15,Midfielder,https://media.api-sports.io/football/players/237078.png
25414,J. Yeboah,2382,Ecuador,25,9,Midfielder,https://media.api-sports.io/football/players/25414.png
311543,N. Angulo,2382,Ecuador,22,20,Attacker,https://media.api-sports.io/football/players/311543.png
2584,L. Campana,2382,Ecuador,25,8,Attacker,https://media.api-sports.io/football/players/2584.png
350799,Jeremy Arévalo,2382,Ecuador,20,8,Attacker,https://media.api-sports.io/football/players/350799.png
237122,J. Mercado,2382,Ecuador,23,18,Attacker,https://media.api-sports.io/football/players/237122.png
280695,A. Minda,2382,Ecuador,22,14,Attacker,https://media.api-sports.io/football/players/280695.png
16369,G. Plata,2382,Ecuador,25,19,Attacker,https://media.api-sports.io/football/players/16369.png
35533,E. Valencia,2382,Ecuador,36,13,Attacker,https://media.api-sports.io/football/players/35533.png
