player_id,player_name,team_id,team_name,age,number,position,photo
11410,J. Fierro,2321,Curaçao,23,23,Goalkeeper,https://media.api-sports.io/football/players/11410.png
568727,E. Uribe,2321,Curaçao,21,12,Goalkeeper,https://media.api-sports.io/football/players/568727.png
162851,Giorgos Spyrou,2321,Curaçao,19,33,Defender,https://media.api-sports.io/football/players/162851.png
565687,M. Celis,2321,Curaçao,19,4,Defender,https://media.api-sports.io/football/players/565687.png
12312,F. Espinoza,2321,Curaçao,26,18,Defender,https://media.api-sports.io/football/players/12312.png
51596,F. Formiliano,2321,Curaçao,32,21,Defender,https://media.api-sports.io/football/players/51596.png
11646,S. Pereira,2321,Curaçao,26,13,Defender,https://media.api-sports.io/football/players/11646.png
41572,S. Ramírez,2321,Curaçao,27,16,Defender,https://media.api-sports.io/football/players/41572.png
371706,V. Vidal,2321,Curaçao,21,3,Defender,https://media.api-sports.io/football/players/371706.png
51130,P. Aránguiz,2321,Curaçao,28,22,Midfielder,https://media.api-sports.io/football/players/51130.png
6616,G. Castellani,2321,Curaçao,38,25,Midfielder,https://media.api-sports.io/football/players/6616.png
392107,Kevin Contreras,2321,Curaçao,20,2,Midfielder,https://media.api-sports.io/football/players/392107.png
458030,Bruno Ignacio Jáuregui Sáez,2321,Curaçao,21,6,Midfielder,https://media.api-sports.io/football/players/458030.png
586613,Felipe Massri,2321,Curaçao,23,17,Midfielder,https://media.api-sports.io/football/players/586613.png
11454,I. Núñez,2321,Curaçao,26,14,Midfielder,https://media.api-sports.io/football/players/11454.png
35950,A. Uribe,2321,Curaçao,26,10,Midfielder,https://media.api-sports.io/football/players/35950.png
568701,R. Vasquez,2321,Curaçao,20,15,Midfielder,https://media.api-sports.io/football/players/568701.png
11614,B. Véjar,2321,Curaçao,30,19,Midfielder,https://media.api-sports.io/football/players/11614.png
11523,I. Jeraldino,2321,Curaçao,30,23,Attacker,https://media.api-sports.io/football/players/11523.png
303119,G. Norambuena,2321,Curaçao,22,24,Attacker,https://media.api-sports.io/football/players/303119.png
521992,Franco Ratotti,2321,Curaçao,20,34,Attacker,https://media.api-sports.io/football/players/521992.png
568710,D. Robles,2321,Curaçao,18,27,Attacker,https://media.api-sports.io/football/players/568710.png
11750,P. Rubio,2321,Curaçao,36,12,Attacker,https://media.api-sports.io/football/players/11750.png
