player_id,player_name,team_id,team_name,age,number,position,photo
144709,J. Anang,1504,Ghana,25,12.0,Goalkeeper,https://media.api-sports.io/football/players/144709.png
559233,S. Mohan,1504,Ghana,19,16.0,Goalkeeper,https://media.api-sports.io/football/players/559233.png
3412,L. Zigi,1504,Ghana,29,1.0,Goalkeeper,https://media.api-sports.io/football/players/3412.png
369425,J. Adjetey,1504,Ghana,22,4.0,Defender,https://media.api-sports.io/football/players/369425.png
305450,E. Annan,1504,Ghana,23,21.0,Defender,https://media.api-sports.io/football/players/305450.png
21633,A. Djiku,1504,Ghana,31,23.0,Defender,https://media.api-sports.io/football/players/21633.png
128853,D. Köhn,1504,Ghana,26,,Defender,https://media.api-sports.io/football/players/128853.png
138815,T. Lamptey,1504,Ghana,25,3.0,Defender,https://media.api-sports.io/football/players/138815.png
7578,G. Mensah,1504,Ghana,27,14.0,Defender,https://media.api-sports.io/football/players/7578.png
137223,J. Opoku,1504,Ghana,27,18.0,Defender,https://media.api-sports.io/football/players/137223.png
404172,K. Peprah Oppong,1504,Ghana,21,15.0,Defender,https://media.api-sports.io/football/players/404172.png
47480,M. Salisu,1504,Ghana,26,6.0,Defender,https://media.api-sports.io/football/players/47480.png
196187,A. Seidu,1504,Ghana,25,2.0,Defender,https://media.api-sports.io/football/players/196187.png
128987,S. Abdul Samed,1504,Ghana,25,21.0,Midfielder,https://media.api-sports.io/football/players/128987.png
118345,A. Francis,1504,Ghana,24,21.0,Midfielder,https://media.api-sports.io/football/players/118345.png
15911,M. Kudus,1504,Ghana,25,20.0,Midfielder,https://media.api-sports.io/football/players/15911.png
21010,E. Owusu,1504,Ghana,28,15.0,Midfielder,https://media.api-sports.io/football/players/21010.png
559129,P. Owusu,1504,Ghana,21,,Midfielder,https://media.api-sports.io/football/players/559129.png
49,T. Partey,1504,Ghana,32,5.0,Midfielder,https://media.api-sports.io/football/players/49.png
3608,K. Sibo,1504,Ghana,27,8.0,Midfielder,https://media.api-sports.io/football/players/3608.png
353609,I. Sulemana,1504,Ghana,22,8.0,Midfielder,https://media.api-sports.io/football/players/353609.png
475575,Caleb Marfo Yirenkyi,1504,Ghana,19,3.0,Midfielder,https://media.api-sports.io/football/players/475575.png
410016,P. Adu,1504,Ghana,22,,Attacker,https://media.api-sports.io/football/players/410016.png
508881,J. Afriyie,1504,Ghana,19,15.0,Attacker,https://media.api-sports.io/football/players/508881.png
3428,J. Ayew,1504,Ghana,34,9.0,Attacker,https://media.api-sports.io/football/players/3428.png
411800,C. Bonsu Baah,1504,Ghana,21,17.0,Attacker,https://media.api-sports.io/football/players/411800.png
303467,A. Fatawu,1504,Ghana,21,7.0,Attacker,https://media.api-sports.io/football/players/303467.png
435776,K. Nkrumah,1504,Ghana,18,,Attacker,https://media.api-sports.io/football/players/435776.png
293643,I. Osman,1504,Ghana,21,17.0,Attacker,https://media.api-sports.io/football/players/293643.png
26140,P. Owusu,1504,Ghana,28,19.0,Attacker,https://media.api-sports.io/football/players/26140.png
1944,J. Paintsil,1504,Ghana,27,13.0,Attacker,https://media.api-sports.io/football/players/1944.png
19281,A. Semenyo,1504,Ghana,25,11.0,Attacker,https://media.api-sports.io/football/players/19281.png
199837,K. Sulemana,1504,Ghana,23,22.0,Attacker,https://media.api-sports.io/football/players/199837.png
82090,B. Thomas-Asante,1504,Ghana,27,10.0,Attacker,https://media.api-sports.io/football/players/82090.png
47294,I. Williams,1504,Ghana,31,19.0,Attacker,https://media.api-sports.io/football/players/47294.png
