player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,height_cm,weight,weight_kg,season,team_id,team_name,league_id,league_name,league_country,position,captain,injured,appearances,lineups,minutes,rating,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,assists,penalty_scored,penalty_missed,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,goals_conceded,saves,penalty_saved,wc_years,wc_teams,wc_team_ids,photo
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2011,2744.0,Sepahan FC,,AFC Champions League Elite,,Attacker,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2012,1083.0,Rubin,,Premier League,,Attacker,False,False,0.0,0.0,0.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2013,1083.0,Rubin,,Premier League,,Attacker,False,False,14.0,9.0,794.0,,5.0,7.0,13.0,,,4.0,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2014,22.0,Iran,,Friendlies,,Attacker,False,False,3.0,1.0,83.0,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2014,779.0,FC Rostov,,Premier League,,Attacker,False,False,11.0,4.0,441.0,,7.0,4.0,7.0,,,3.0,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2014,1083.0,Rubin,,Premier League,,Attacker,False,False,13.0,4.0,530.0,,9.0,2.0,13.0,,,1.0,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2015,22.0,Iran,7.0,Asian Cup,World,Attacker,False,False,4.0,3.0,212.0,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2015,22.0,Iran,,Friendlies,,Attacker,False,False,3.0,2.0,201.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2015,779.0,FC Rostov,,Premier League,,Attacker,False,False,24.0,15.0,1277.0,6.921052,9.0,14.0,10.0,25.0,18.0,9.0,3.0,0.0,0.0,180.0,14.0,46.0,7.0,3.0,6.0,158.0,43.0,22.0,8.0,5.0,35.0,6.0,0.0,0.0,,1.0,0.0,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
1221,S. Azmoun,Sardar,Azmoun,Iran,1995-01-01,Gonbad-e Kavus,Iran,30,187,187.0,80,80.0,2016,22.0,Iran,,Friendlies,,Attacker,False,False,2.0,1.0,84.0,,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,"2018,2022",Iran,22,https://media.api-sports.io/football/players/1221.png
