player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,height_cm,weight,weight_kg,season,team_id,team_name,league_id,league_name,league_country,position,captain,injured,appearances,lineups,minutes,rating,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,assists,penalty_scored,penalty_missed,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,goals_conceded,saves,penalty_saved,wc_years,wc_teams,wc_team_ids,photo
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2005,487.0,Lazio,,Serie A,,Goalkeeper,False,False,1.0,1.0,90.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2005,22319.0,Treviso,,Serie A,,Goalkeeper,False,False,6.0,6.0,535.0,,0.0,0.0,18.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2006,1709.0,Rimini,,Serie B,,Goalkeeper,False,False,39.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2007,494.0,Udinese,,Serie A,,Goalkeeper,False,False,35.0,35.0,3150.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2008,494.0,Udinese,,Serie A,,Goalkeeper,False,False,34.0,34.0,2976.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2008,1091.0,Slovenia,,UEFA European Championship Qualifiers,,Goalkeeper,False,False,9.0,9.0,810.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2009,494.0,Udinese,,Serie A,,Goalkeeper,False,False,37.0,37.0,3330.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2010,494.0,Udinese,135.0,Serie A,Italy,Goalkeeper,False,False,35.0,35.0,3150.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2010,1091.0,Slovenia,1.0,World Cup,World,Goalkeeper,False,False,3.0,3.0,270.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
188,S. Handanovič,Samir,Handanovič,Slovenia,1984-07-14,Ljubljana,Slovenia,39,193 cm,193.0,92 kg,92.0,2011,494.0,Udinese,135.0,Serie A,Italy,Goalkeeper,False,False,38.0,38.0,3420.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,2010,Slovenia,1091,https://media.api-sports.io/football/players/188.png
