player_id,player_name,firstname,lastname,nationality,birth_date,birth_place,birth_country,age,height,height_cm,weight,weight_kg,season,team_id,team_name,league_id,league_name,league_country,position,captain,injured,appearances,lineups,minutes,rating,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on_target,goals,assists,penalty_scored,penalty_missed,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_committed,goals_conceded,saves,penalty_saved,wc_years,wc_teams,wc_team_ids,photo
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2025,2382.0,Ecuador,10.0,Friendlies,World,Defender,False,False,0.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2025,597.0,Lokomotiv,235.0,Premier League,Russia,Defender,False,False,7.0,0.0,199.0,6.27,7.0,0.0,15.0,,,0.0,0.0,0.0,0.0,73.0,3.0,,5.0,,5.0,17.0,12.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,,1.0,0.0,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2024,651.0,Ferencvarosi TC,2.0,UEFA Champions League,World,Defender,False,False,4.0,4.0,316.0,7.05,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,229.0,3.0,50.0,3.0,1.0,3.0,26.0,14.0,2.0,2.0,6.0,5.0,1.0,0.0,0.0,,,0.0,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2024,651.0,Ferencvarosi TC,3.0,UEFA Europa League,World,Defender,False,False,9.0,8.0,643.0,6.657142,1.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,231.0,1.0,,9.0,3.0,4.0,30.0,18.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,,,0.0,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2024,651.0,Ferencvarosi TC,271.0,NB I,Hungary,Defender,False,False,19.0,11.0,1119.0,,8.0,5.0,16.0,,,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2024,651.0,Ferencvarosi TC,273.0,Magyar Kupa,Hungary,Defender,False,False,2.0,1.0,151.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2023,651.0,Ferencvarosi TC,271.0,NB I,Hungary,Defender,False,False,24.0,19.0,1703.0,,5.0,7.0,10.0,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2023,651.0,Ferencvarosi TC,273.0,Magyar Kupa,Hungary,Defender,False,False,4.0,2.0,249.0,,2.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2023,651.0,Ferencvarosi TC,848.0,UEFA Europa Conference League,World,Defender,False,False,10.0,8.0,652.0,7.1,2.0,4.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,324.0,10.0,,15.0,1.0,8.0,63.0,39.0,9.0,2.0,10.0,5.0,0.0,0.0,0.0,,,0.0,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
2076,C. Ramírez,Cristian Leonel,Ramírez Zambrano,Ecuador,1994-08-12,Santo Domingo,Ecuador,31.0,174,174.0,78,78.0,2022,621.0,FC Krasnodar,235.0,Premier League,Russia,Defender,False,False,27.0,26.0,2311.0,6.985185,1.0,3.0,2.0,27.0,11.0,2.0,3.0,0.0,1.0,1434.0,28.0,44.0,46.0,10.0,33.0,193.0,115.0,33.0,18.0,24.0,26.0,5.0,1.0,0.0,,,0.0,,,2026,Ecuador,2382,https://media.api-sports.io/football/players/2076.png
